id,orden,palabra,valoracion,estimulo
-M4aDKg_r4yUO_JBbmmE,1,base_dato,5,Big data
-M4aDKg_r4yUO_JBbmmE,2,informacion,5,Big data
-M4aDKg_r4yUO_JBbmmE,3,almacenamiento,5,Big data
-M4aDKg_r4yUO_JBbmmE,4,dato_personal,5,Big data
-M4aDKg_r4yUO_JBbmmE,5,indexacion,5,Big data
-M4aHhBk8C92dEQocCWh,1,el_gran_dato,0,Big data
-M4aHhBk8C92dEQocCWh,2,masificacion,0,Big data
-M4aHhBk8C92dEQocCWh,3,generalizacion_exesiv,0,Big data
-M4aHhBk8C92dEQocCWh,4,que_este_moda,0,Big data
-M4aHhBk8C92dEQocCWh,5,pasa_tiempo,10,Big data
-M4aJjqh6zz6JaydL_q3,1,sabidur,10,Conocimiento
-M4aJjqh6zz6JaydL_q3,2,idea,5,Conocimiento
-M4aJjqh6zz6JaydL_q3,3,estudio,10,Conocimiento
-M4aJjqh6zz6JaydL_q3,4,hipotesis,10,Conocimiento
-M4aJjqh6zz6JaydL_q3,5,respuesta,5,Conocimiento
-M4bx4C2q3rw8xwnE4qT,1,libro,10,Conocimiento
-M4bx4C2q3rw8xwnE4qT,2,universidad,10,Conocimiento
-M4bx4C2q3rw8xwnE4qT,3,lectura,10,Conocimiento
-M4bx4C2q3rw8xwnE4qT,4,escritura,10,Conocimiento
-M4bx4C2q3rw8xwnE4qT,5,memoria,10,Conocimiento
-M4c2Qrtj5zPj18aOy4b,1,robot,5,Inteligencia artificial
-M4c2Qrtj5zPj18aOy4b,2,evolucion,2,Inteligencia artificial
-M4c2Qrtj5zPj18aOy4b,3,informatica,8,Inteligencia artificial
-M4c2Qrtj5zPj18aOy4b,4,relacion_virtual,1,Inteligencia artificial
-M4c2Qrtj5zPj18aOy4b,5,saber_especifico,9,Inteligencia artificial
-M4c2Qrtj5zPj18aOy4b,6,artificial,0,Inteligencia artificial
-M5-vc9hIvjPO6Ayx8gl,1,estudio,10,Ciencia de datos
-M5-vc9hIvjPO6Ayx8gl,2,internet,10,Ciencia de datos
-M5-vc9hIvjPO6Ayx8gl,3,dato_personal,6,Ciencia de datos
-M5-vc9hIvjPO6Ayx8gl,4,agilidad_el_distancia,9,Ciencia de datos
-M5-vc9hIvjPO6Ayx8gl,5,organizacion,10,Ciencia de datos
-M50e6xxUJPXUJZX1G3w,1,crecimiento,8,Conocimiento
-M50e6xxUJPXUJZX1G3w,2,universidad,8,Conocimiento
-M50e6xxUJPXUJZX1G3w,3,vida,8,Conocimiento
-M50e6xxUJPXUJZX1G3w,4,pensar,8,Conocimiento
-M50e6xxUJPXUJZX1G3w,5,realizacion,8,Conocimiento
-M52mHmaCqOfYTvTVFnU,1,informacion,9,Big data
-M52mHmaCqOfYTvTVFnU,2,importante,9,Big data
-M52mHmaCqOfYTvTVFnU,3,informatica,5,Big data
-M52mHmaCqOfYTvTVFnU,4,dato,8,Big data
-M52mHmaCqOfYTvTVFnU,5,aviso,7,Big data
-M52xxqLcyL60fYcPE-P,1,informacion,7,Ciencia de datos
-M52xxqLcyL60fYcPE-P,2,exploracion,8,Ciencia de datos
-M52xxqLcyL60fYcPE-P,3,experimento,9,Ciencia de datos
-M52xxqLcyL60fYcPE-P,4,aprendizaje,8,Ciencia de datos
-M52xxqLcyL60fYcPE-P,5,material_denso,3,Ciencia de datos
-M534Jolbydy8wzpvDVr,1,grande_dato,10,Big data
-M534Jolbydy8wzpvDVr,2,uno_noticia_importante,10,Big data
-M534Jolbydy8wzpvDVr,3,conocimiento,10,Big data
-M534Jolbydy8wzpvDVr,4,uno_encabezado,5,Big data
-M534Jolbydy8wzpvDVr,5,uno_tipo_problematica,10,Big data
-M53AyAMgtBqT3jz2612,1,avance,8,Inteligencia artificial
-M53AyAMgtBqT3jz2612,2,consumo,5,Inteligencia artificial
-M53AyAMgtBqT3jz2612,3,sedentarismo,4,Inteligencia artificial
-M53AyAMgtBqT3jz2612,4,herramientar,6,Inteligencia artificial
-M53AyAMgtBqT3jz2612,5,costo,4,Inteligencia artificial
-M53sfA6QIfLGZkYvwVS,1,saber,10,Conocimiento
-M53sfA6QIfLGZkYvwVS,2,pensar,10,Conocimiento
-M53sfA6QIfLGZkYvwVS,3,ignorancia,2,Conocimiento
-M53sfA6QIfLGZkYvwVS,4,exito,8,Conocimiento
-M53sfA6QIfLGZkYvwVS,5,crecimiento,10,Conocimiento
-M5SUkUrSegJJPwm6x5-,1,aplicacion_inteligente_predictora,10,Inteligencia artificial
-M5SUkUrSegJJPwm6x5-,2,base_dato,9,Inteligencia artificial
-M5SUkUrSegJJPwm6x5-,3,comercializacion_web,8,Inteligencia artificial
-M5SUkUrSegJJPwm6x5-,4,marketing_4.0,8,Inteligencia artificial
-M5SUkUrSegJJPwm6x5-,5,destino_inteligente,8,Inteligencia artificial
-M5Tl1lBApBD-BoX2J90,1,red_social,2,Big data
-M5Tl1lBApBD-BoX2J90,2,google,8,Big data
-M5Tl1lBApBD-BoX2J90,3,digitalizacion,8,Big data
-M5Tl1lBApBD-BoX2J90,4,vigilancia,2,Big data
-M5Tl1lBApBD-BoX2J90,5,cibercrimar,2,Big data
-M5UXPsFzeCrSCMKTiOW,1,tecnologia,5,Ciencia de datos
-M5UXPsFzeCrSCMKTiOW,2,estadistico,7,Ciencia de datos
-M5UXPsFzeCrSCMKTiOW,3,informatica,5,Ciencia de datos
-M5UXPsFzeCrSCMKTiOW,4,numero,5,Ciencia de datos
-M5UXPsFzeCrSCMKTiOW,5,sistema,5,Ciencia de datos
-M5UcRnyTQPmLOBISqqh,1,saber,10,Conocimiento
-M5UcRnyTQPmLOBISqqh,2,academico,2,Conocimiento
-M5UcRnyTQPmLOBISqqh,3,epistemologia,5,Conocimiento
-M5UcRnyTQPmLOBISqqh,4,educacion,7,Conocimiento
-M5UcRnyTQPmLOBISqqh,5,poder,4,Conocimiento
-M5UdKvc0pFv5LDjNbDb,1,cerebro,5,Conocimiento
-M5UdKvc0pFv5LDjNbDb,2,imaginacion,5,Conocimiento
-M5UdKvc0pFv5LDjNbDb,3,escrito,5,Conocimiento
-M5UdKvc0pFv5LDjNbDb,4,lamparita,5,Conocimiento
-M5UdKvc0pFv5LDjNbDb,5,velocidad,5,Conocimiento
-M5UdM0OARXWrHCQgXu_,1,cerebro,5,Conocimiento
-M5UdM0OARXWrHCQgXu_,2,imaginacion,5,Conocimiento
-M5UdM0OARXWrHCQgXu_,3,escrito,5,Conocimiento
-M5UdM0OARXWrHCQgXu_,4,lamparita,5,Conocimiento
-M5UdM0OARXWrHCQgXu_,5,velocidad,5,Conocimiento
-M5UdOtuLqJ9nLcn2v-M,1,cerebro,5,Conocimiento
-M5UdOtuLqJ9nLcn2v-M,2,imaginacion,5,Conocimiento
-M5UdOtuLqJ9nLcn2v-M,3,escrito,5,Conocimiento
-M5UdOtuLqJ9nLcn2v-M,4,lamparita,5,Conocimiento
-M5UdOtuLqJ9nLcn2v-M,5,velocidad,5,Conocimiento
-M5V3AGxZwThM8aBozNW,1,robot,8,Inteligencia artificial
-M5V3AGxZwThM8aBozNW,2,matematico,9,Inteligencia artificial
-M5V3AGxZwThM8aBozNW,3,ingenieria,8,Inteligencia artificial
-M5V3AGxZwThM8aBozNW,4,informatica,8,Inteligencia artificial
-M5V3AGxZwThM8aBozNW,5,big_datar,8,Inteligencia artificial
-M5Wgd914D78sKJY72vu,1,analisis,10,Big data
-M5Wgd914D78sKJY72vu,2,masivo,8,Big data
-M5Wgd914D78sKJY72vu,3,dato_personal,8,Big data
-M5Wgd914D78sKJY72vu,4,interes,5,Big data
-M5Wgd914D78sKJY72vu,5,gusto,5,Big data
-M5XUIJYlLH8iTGBQODq,1,robot,0,Inteligencia artificial
-M5XUIJYlLH8iTGBQODq,2,autonomo,0,Inteligencia artificial
-M5XUIJYlLH8iTGBQODq,3,riesgo,5,Inteligencia artificial
-M5XUIJYlLH8iTGBQODq,4,futuro,0,Inteligencia artificial
-M5XUIJYlLH8iTGBQODq,5,industria,0,Inteligencia artificial
-M5Z06LUW02EYo8a7VVy,1,gran_informacion,3,Big data
-M5Z06LUW02EYo8a7VVy,2,trafico_web,10,Big data
-M5Z06LUW02EYo8a7VVy,3,internet,6,Big data
-M5Z06LUW02EYo8a7VVy,4,intimidad,0,Big data
-M5Z06LUW02EYo8a7VVy,5,privacidad,0,Big data
-M5Z9irX59gOsO85SOux,1,archivo,10,Ciencia de datos
-M5Z9irX59gOsO85SOux,2,dato,10,Ciencia de datos
-M5Z9irX59gOsO85SOux,3,informacion,10,Ciencia de datos
-M5Z9irX59gOsO85SOux,4,sistema,10,Ciencia de datos
-M5Z9irX59gOsO85SOux,5,computacion,10,Ciencia de datos
-M5_odgDfIKACFhM8Il-,1,big_datar,7,Ciencia de datos
-M5_odgDfIKACFhM8Il-,2,estadistico,10,Ciencia de datos
-M5_odgDfIKACFhM8Il-,3,conteo,5,Ciencia de datos
-M5_odgDfIKACFhM8Il-,4,analisis,10,Ciencia de datos
-M5_odgDfIKACFhM8Il-,5,perspectiva,8,Ciencia de datos
-M5cQ3AW1Q-s9z2ikHM0,1,progreso,10,Inteligencia artificial
-M5cQ3AW1Q-s9z2ikHM0,2,tecnologia_aplicado,10,Inteligencia artificial
-M5cQ3AW1Q-s9z2ikHM0,3,avance_y_conocimiento,10,Inteligencia artificial
-M5cQ3AW1Q-s9z2ikHM0,4,desafio_el_humanidad,7,Inteligencia artificial
-M5cQ3AW1Q-s9z2ikHM0,5,mejor_calidad_vida,10,Inteligencia artificial
-M5cZaewWnde6ULjs6r7,1,estudio,10,Ciencia de datos
-M5cZaewWnde6ULjs6r7,2,cientifico,10,Ciencia de datos
-M5cZaewWnde6ULjs6r7,3,contenido,5,Ciencia de datos
-M5cZaewWnde6ULjs6r7,4,big_datar,5,Ciencia de datos
-M5cZaewWnde6ULjs6r7,5,sobreinformacion,0,Ciencia de datos
-M5cshcl-5RWFcPnqKRd,1,poder,7,Conocimiento
-M5cshcl-5RWFcPnqKRd,2,responsabilidad,10,Conocimiento
-M5cshcl-5RWFcPnqKRd,3,camino,8,Conocimiento
-M5cshcl-5RWFcPnqKRd,4,ambicion,5,Conocimiento
-M5cshcl-5RWFcPnqKRd,5,mesquindad,1,Conocimiento
-M5dfoSqs0IAPY1YICp1,1,informacion,7,Big data
-M5dfoSqs0IAPY1YICp1,2,inteligencia,9,Big data
-M5dfoSqs0IAPY1YICp1,3,dato,8,Big data
-M5dfoSqs0IAPY1YICp1,4,herramienta,7,Big data
-M5dfoSqs0IAPY1YICp1,5,tecnologia,8,Big data
-M5gWtdoFsFhqXcV1i74,1,estadistico,3,Ciencia de datos
-M5gWtdoFsFhqXcV1i74,2,algebrar,8,Ciencia de datos
-M5gWtdoFsFhqXcV1i74,3,finanzas,9,Ciencia de datos
-M5gWtdoFsFhqXcV1i74,4,economia,10,Ciencia de datos
-M5gWtdoFsFhqXcV1i74,5,contabilidad,10,Ciencia de datos
-M5gxUE3YdFAVh2mywii,1,conjunto,8,Big data
-M5gxUE3YdFAVh2mywii,2,dato,8,Big data
-M5gxUE3YdFAVh2mywii,3,referencia,8,Big data
-M5gxUE3YdFAVh2mywii,4,producto,8,Big data
-M5gxUE3YdFAVh2mywii,5,sevicio,8,Big data
-M5iWVLmEfgMYAzrwsYw,1,robot,3,Inteligencia artificial
-M5iWVLmEfgMYAzrwsYw,2,mecanico,1,Inteligencia artificial
-M5iWVLmEfgMYAzrwsYw,3,accesible,10,Inteligencia artificial
-M5iWVLmEfgMYAzrwsYw,4,solucion,10,Inteligencia artificial
-M5iWVLmEfgMYAzrwsYw,5,dinamico,10,Inteligencia artificial
-M5iYu8kWOxKvUaGQ6HI,1,estudio,10,Conocimiento
-M5iYu8kWOxKvUaGQ6HI,2,razonamiento,10,Conocimiento
-M5iYu8kWOxKvUaGQ6HI,3,sabidur,10,Conocimiento
-M5iYu8kWOxKvUaGQ6HI,4,investigacion,10,Conocimiento
-M5iYu8kWOxKvUaGQ6HI,5,lectura,10,Conocimiento
-M5iYu8kWOxKvUaGQ6HI,6,tesis,10,Conocimiento
-M5j1X8eXKnXE7aTbTdG,1,futuro,10,Inteligencia artificial
-M5j1X8eXKnXE7aTbTdG,2,robot,5,Inteligencia artificial
-M5j1X8eXKnXE7aTbTdG,3,tecnologia,8,Inteligencia artificial
-M5j1X8eXKnXE7aTbTdG,4,avance,7,Inteligencia artificial
-M5j1X8eXKnXE7aTbTdG,5,emocion,5,Inteligencia artificial
-M5jE-Z80QkdsSZtTKZy,1,prediccion,10,Big data
-M5jE-Z80QkdsSZtTKZy,2,segmentacion,5,Big data
-M5jE-Z80QkdsSZtTKZy,3,modelo,7,Big data
-M5jE-Z80QkdsSZtTKZy,4,inteligencia_artificial,7,Big data
-M5jE-Z80QkdsSZtTKZy,5,control,3,Big data
-M5lI6XjDnLU0EUKD8Bx,1,datar_grande,10,Big data
-M5lI6XjDnLU0EUKD8Bx,2,mucho_informacion,10,Big data
-M5lI6XjDnLU0EUKD8Bx,3,pdf,8,Big data
-M5lI6XjDnLU0EUKD8Bx,4,tarea,5,Big data
-M5lI6XjDnLU0EUKD8Bx,5,actividad,5,Big data
-M5lUcRXQoDg4tAPkHzm,1,futuro,8,Inteligencia artificial
-M5lUcRXQoDg4tAPkHzm,2,aprendizaje,7,Inteligencia artificial
-M5lUcRXQoDg4tAPkHzm,3,incertidumbre,3,Inteligencia artificial
-M5lUcRXQoDg4tAPkHzm,4,alternativa,7,Inteligencia artificial
-M5lUcRXQoDg4tAPkHzm,5,imaginacion,7,Inteligencia artificial
-M5nokGcTXyIX3EB84Qb,1,automatizacion,5,Inteligencia artificial
-M5nokGcTXyIX3EB84Qb,2,robot,5,Inteligencia artificial
-M5nokGcTXyIX3EB84Qb,3,informacion,5,Inteligencia artificial
-M5nokGcTXyIX3EB84Qb,4,futuro,10,Inteligencia artificial
-M5nokGcTXyIX3EB84Qb,5,calidad,5,Inteligencia artificial
-M5nzqk-P8ofooS5mWGJ,1,sistema,6,Inteligencia artificial
-M5nzqk-P8ofooS5mWGJ,2,internet_el_cosa,9,Inteligencia artificial
-M5nzqk-P8ofooS5mWGJ,3,robotico,6,Inteligencia artificial
-M5nzqk-P8ofooS5mWGJ,4,deshumanizacion_el_actividad_social,2,Inteligencia artificial
-M5nzqk-P8ofooS5mWGJ,5,ayuda_el_humano,9,Inteligencia artificial
-M5oJ8_0KMwGQGQ-pQCB,1,mucho_informacion,5,Big data
-M5oJ8_0KMwGQGQ-pQCB,2,computadora,6,Big data
-M5oJ8_0KMwGQGQ-pQCB,3,almacenamiento_dato,10,Big data
-M5oJ8_0KMwGQGQ-pQCB,4,archivo_pesado,6,Big data
-M5oJ8_0KMwGQGQ-pQCB,5,internet,10,Big data
-M5tUgJTRTuAWG6gAvX7,1,mucho,8,Big data
-M5tUgJTRTuAWG6gAvX7,2,dato,8,Big data
-M5tUgJTRTuAWG6gAvX7,3,almacenado,8,Big data
-M5tUgJTRTuAWG6gAvX7,4,estadistica,8,Big data
-M5tUgJTRTuAWG6gAvX7,5,resolucion,8,Big data
-M5uG7Bj5wWHmH3peUVA,1,mecanismo,8,Inteligencia artificial
-M5uG7Bj5wWHmH3peUVA,2,sustentabilidad,8,Inteligencia artificial
-M5uG7Bj5wWHmH3peUVA,3,operativo,8,Inteligencia artificial
-M5uG7Bj5wWHmH3peUVA,4,sistematico,6,Inteligencia artificial
-M5uG7Bj5wWHmH3peUVA,5,contemporaneo,7,Inteligencia artificial
-M5wGqkAWJAwwvxBy89o,1,aspiracional,3,Big data
-M5wGqkAWJAwwvxBy89o,2,tecnologia,6,Big data
-M5wGqkAWJAwwvxBy89o,3,herramientar,8,Big data
-M5wGqkAWJAwwvxBy89o,4,falsa_expectativo,2,Big data
-M5wGqkAWJAwwvxBy89o,5,complejo,7,Big data
-M5wX1AfmIiskq2EUOrI,1,perfil_destinatario,3,Big data
-M5wX1AfmIiskq2EUOrI,2,ineres,5,Big data
-M5wX1AfmIiskq2EUOrI,3,consumo,1,Big data
-M5wX1AfmIiskq2EUOrI,4,segmentacion_el_audiencia,5,Big data
-M5wX1AfmIiskq2EUOrI,5,control_poblacion,1,Big data
-M5ynXsyhPg2CFxcBgpz,1,laboratorio,10,Big data
-M5ynXsyhPg2CFxcBgpz,2,encuestar,10,Big data
-M5ynXsyhPg2CFxcBgpz,3,relevamiento,6,Big data
-M5ynXsyhPg2CFxcBgpz,4,masivo,2,Big data
-M5ynXsyhPg2CFxcBgpz,5,situacion,6,Big data
-M601iQG_FHnQWLWxJNI,1,tecnologia,9,Inteligencia artificial
-M601iQG_FHnQWLWxJNI,2,futuro,8,Inteligencia artificial
-M601iQG_FHnQWLWxJNI,3,ciencia,7,Inteligencia artificial
-M601iQG_FHnQWLWxJNI,4,robot,3,Inteligencia artificial
-M601iQG_FHnQWLWxJNI,5,pelicula,8,Inteligencia artificial
-M60sBlUW7NB3rNTK5HT,1,saber,10,Conocimiento
-M60sBlUW7NB3rNTK5HT,2,poder,7,Conocimiento
-M60sBlUW7NB3rNTK5HT,3,nacimiento,8,Conocimiento
-M60sBlUW7NB3rNTK5HT,4,pensamiento,10,Conocimiento
-M60sBlUW7NB3rNTK5HT,5,construir,7,Conocimiento
-M74J5gezg3O9ja87NNc,1,dato,8,Big data
-M74J5gezg3O9ja87NNc,2,digital,9,Big data
-M74J5gezg3O9ja87NNc,3,comercio,7,Big data
-M74J5gezg3O9ja87NNc,4,innovacion,8,Big data
-M74J5gezg3O9ja87NNc,5,red,8,Big data
-M74K7zgg_3Lr91ARnwx,1,robotico,5,Inteligencia artificial
-M74K7zgg_3Lr91ARnwx,2,creatividad,9,Inteligencia artificial
-M74K7zgg_3Lr91ARnwx,3,mas_consumo_internet,2,Inteligencia artificial
-M74K7zgg_3Lr91ARnwx,4,cambio,8,Inteligencia artificial
-M74K7zgg_3Lr91ARnwx,5,salud,10,Inteligencia artificial
-M74KyXvIMCoHkqczew6,1,saber,10,Conocimiento
-M74KyXvIMCoHkqczew6,2,aprendizaje,10,Conocimiento
-M74KyXvIMCoHkqczew6,3,cultura,10,Conocimiento
-M74KyXvIMCoHkqczew6,4,investigacion,10,Conocimiento
-M74KyXvIMCoHkqczew6,5,dedicacion,10,Conocimiento
-M74Tcj272dAK7B25mYP,1,dato,5,Big data
-M74Tcj272dAK7B25mYP,2,gran_cantidad,5,Big data
-M74Tcj272dAK7B25mYP,3,velocidad,5,Big data
-M74Tcj272dAK7B25mYP,4,actualidad,5,Big data
-M74Tcj272dAK7B25mYP,5,informacion,5,Big data
-M79mxE5pkUdnJTg9Wfe,1,analisis,10,Big data
-M79mxE5pkUdnJTg9Wfe,2,insight,10,Big data
-M79mxE5pkUdnJTg9Wfe,3,accionar,10,Big data
-M79mxE5pkUdnJTg9Wfe,4,control,9,Big data
-M79mxE5pkUdnJTg9Wfe,5,informacion,10,Big data
-M7B2oihkxOvZ7u4_vtG,1,feliz,5,Ciencia de datos
-M7B2oihkxOvZ7u4_vtG,2,contentar,5,Ciencia de datos
-M7B2oihkxOvZ7u4_vtG,3,agradecido,5,Ciencia de datos
-M7B2oihkxOvZ7u4_vtG,4,alegre,5,Ciencia de datos
-M7B2oihkxOvZ7u4_vtG,5,entusiasmado,5,Ciencia de datos
-M7C2RsadFTrnlndpz_L,1,nube,5,Big data
-M7C2RsadFTrnlndpz_L,2,palabra,5,Big data
-M7C2RsadFTrnlndpz_L,3,nodo,5,Big data
-M7C2RsadFTrnlndpz_L,4,punto,5,Big data
-M7C2RsadFTrnlndpz_L,5,ecosistema,5,Big data
-M7CK4ZwOI0zaNF9xlA8,1,tecnologia,8,Ciencia de datos
-M7CK4ZwOI0zaNF9xlA8,2,comunicacion,9,Ciencia de datos
-M7CK4ZwOI0zaNF9xlA8,3,informacion,8,Ciencia de datos
-M7CK4ZwOI0zaNF9xlA8,4,computacion,10,Ciencia de datos
-M7CK4ZwOI0zaNF9xlA8,5,relevamiento,8,Ciencia de datos
-M7CnrDaD3w62__AtHjd,1,maquina,5,Inteligencia artificial
-M7CnrDaD3w62__AtHjd,2,robot,10,Inteligencia artificial
-M7CnrDaD3w62__AtHjd,3,computadora,1,Inteligencia artificial
-M7CnrDaD3w62__AtHjd,4,chip,1,Inteligencia artificial
-M7CnrDaD3w62__AtHjd,5,tiempo,1,Inteligencia artificial
-M7DXUUllX7xxVfAJxOM,1,tecnologia,10,Ciencia de datos
-M7DXUUllX7xxVfAJxOM,2,informacion,5,Ciencia de datos
-M7DXUUllX7xxVfAJxOM,3,ordenador,5,Ciencia de datos
-M7DXUUllX7xxVfAJxOM,4,numero,5,Ciencia de datos
-M7DXUUllX7xxVfAJxOM,5,idea,9,Ciencia de datos
-M7DxhKMmdUrPp5ezZEn,1,informacion,7,Ciencia de datos
-M7DxhKMmdUrPp5ezZEn,2,dato_personal,2,Ciencia de datos
-M7DxhKMmdUrPp5ezZEn,3,comunidad,5,Ciencia de datos
-M7DxhKMmdUrPp5ezZEn,4,tendencia,7,Ciencia de datos
-M7DxhKMmdUrPp5ezZEn,5,sociedad,3,Ciencia de datos
-M7ExPpHWkWfIiUNIhPX,1,investigacion,7,Ciencia de datos
-M7ExPpHWkWfIiUNIhPX,2,derecho_humano,10,Ciencia de datos
-M7ExPpHWkWfIiUNIhPX,3,hipotesis,7,Ciencia de datos
-M7ExPpHWkWfIiUNIhPX,4,diagnostico_social,10,Ciencia de datos
-M7ExPpHWkWfIiUNIhPX,5,metodo_cientifico,10,Ciencia de datos
-M7GC-r9_0clU1VmSHX-,1,futuro,10,Inteligencia artificial
-M7GC-r9_0clU1VmSHX-,2,tecnologia,10,Inteligencia artificial
-M7GC-r9_0clU1VmSHX-,3,comunicacion,10,Inteligencia artificial
-M7GC-r9_0clU1VmSHX-,5,unidad,8,Inteligencia artificial
-M7GCIgDemtrmBI_oH9q,1,conocimiento,9,Ciencia de datos
-M7GCIgDemtrmBI_oH9q,2,tecnologia,5,Ciencia de datos
-M7GCIgDemtrmBI_oH9q,3,acceso,5,Ciencia de datos
-M7GCIgDemtrmBI_oH9q,4,recurso,9,Ciencia de datos
-M7GCIgDemtrmBI_oH9q,5,alfabetizacion,9,Ciencia de datos
-M7J1bsupWk8MK9mjlN4,1,tecnologia_computacion,5,Inteligencia artificial
-M7J1bsupWk8MK9mjlN4,2,robot,0,Inteligencia artificial
-M7J1bsupWk8MK9mjlN4,3,orden_mundial,0,Inteligencia artificial
-M7J1bsupWk8MK9mjlN4,4,desplazamiento_el_ser_humano,0,Inteligencia artificial
-M7J1bsupWk8MK9mjlN4,5,tecnologia_que_ayudar_el_ser_humano_medicina,9,Inteligencia artificial
-M7JCZD_J7kGUKU3_Yvr,1,control,2,Ciencia de datos
-M7JCZD_J7kGUKU3_Yvr,2,banco_dato,8,Ciencia de datos
-M7JCZD_J7kGUKU3_Yvr,3,dominio_privacidad,2,Ciencia de datos
-M7JCZD_J7kGUKU3_Yvr,4,seguridad_delictivo,8,Ciencia de datos
-M7JCZD_J7kGUKU3_Yvr,5,delito_politico,8,Ciencia de datos
-M7JmPhXypDTXgnQzG7R,1,accesibilidad,10,Big data
-M7JmPhXypDTXgnQzG7R,2,informacion,10,Big data
-M7JmPhXypDTXgnQzG7R,3,comodidad,10,Big data
-M7JmPhXypDTXgnQzG7R,4,red,10,Big data
-M7JmPhXypDTXgnQzG7R,5,fiabilidad,10,Big data
-M7L0sptMAxfR-8H1f__,1,investigacion,10,Big data
-M7L0sptMAxfR-8H1f__,2,mercado,3,Big data
-M7L0sptMAxfR-8H1f__,3,informacion,4,Big data
-M7L0sptMAxfR-8H1f__,4,noticia,4,Big data
-M7L0sptMAxfR-8H1f__,5,dato,3,Big data
-M7LOnd3ABiIHA8oOGPN,1,investigacion,6,Ciencia de datos
-M7LOnd3ABiIHA8oOGPN,2,analisis,3,Ciencia de datos
-M7LOnd3ABiIHA8oOGPN,3,estadistico,2,Ciencia de datos
-M7LOnd3ABiIHA8oOGPN,4,innovacion,7,Ciencia de datos
-M7LOnd3ABiIHA8oOGPN,5,avance,7,Ciencia de datos
-M7M9SpfDAyFtitageb8,1,grande,5,Big data
-M7M9SpfDAyFtitageb8,2,informacion,8,Big data
-M7M9SpfDAyFtitageb8,3,dato,5,Big data
-M7M9SpfDAyFtitageb8,4,conplejidad,8,Big data
-M7M9SpfDAyFtitageb8,5,demasiado,2,Big data
-M7NOCQmQXK1JWlpl3ym,1,investigacion,8,Ciencia de datos
-M7NOCQmQXK1JWlpl3ym,2,enfoque,5,Ciencia de datos
-M7NOCQmQXK1JWlpl3ym,3,rapido,9,Ciencia de datos
-M7NOCQmQXK1JWlpl3ym,4,abierto,10,Ciencia de datos
-M7NOCQmQXK1JWlpl3ym,5,ingenioso,9,Ciencia de datos
-M7OrYtgcZdg9EkhavZW,1,mucho_informacion,5,Big data
-M7OrYtgcZdg9EkhavZW,2,base_dato,10,Big data
-M7OrYtgcZdg9EkhavZW,3,busqueda,10,Big data
-M7OrYtgcZdg9EkhavZW,4,comparticion_informacion,10,Big data
-M7OrYtgcZdg9EkhavZW,5,informacion_publico,5,Big data
-M7PaJRgR_0iiNtJgx67,1,mecanismo_capaz_producir,3,Inteligencia artificial
-M7PaJRgR_0iiNtJgx67,2,sistema_programado_seguir_paso,5,Inteligencia artificial
-M7PaJRgR_0iiNtJgx67,3,ayuda_potencial_el_productividad,5,Inteligencia artificial
-M7PaJRgR_0iiNtJgx67,4,programa_capaz_solucionar_poco_recurso,5,Inteligencia artificial
-M7PaJRgR_0iiNtJgx67,5,sistema_adaptacion,3,Inteligencia artificial
-M7PaJRgR_0iiNtJgx67,6,mecanico_que_transformar_y_acumular_dato,3,Inteligencia artificial
-M7QTou1Fi7JHVKooVe5,1,avance_tecnologico,8,Inteligencia artificial
-M7QTou1Fi7JHVKooVe5,2,comodidad,8,Inteligencia artificial
-M7QTou1Fi7JHVKooVe5,3,atajo,8,Inteligencia artificial
-M7QTou1Fi7JHVKooVe5,4,tecnologia,10,Inteligencia artificial
-M7QTou1Fi7JHVKooVe5,5,facilidad,8,Inteligencia artificial
-M7QeeMBW5LwDup1jFYn,1,robot,7,Inteligencia artificial
-M7QeeMBW5LwDup1jFYn,2,computadora,8,Inteligencia artificial
-M7QeeMBW5LwDup1jFYn,3,control,2,Inteligencia artificial
-M7QeeMBW5LwDup1jFYn,4,automatizacion,5,Inteligencia artificial
-M7QeeMBW5LwDup1jFYn,5,avance,5,Inteligencia artificial
-M7TkcZIegd82PnnRIbp,1,informacion,4,Big data
-M7TkcZIegd82PnnRIbp,2,manipulacion,10,Big data
-M7TkcZIegd82PnnRIbp,3,espionaje,10,Big data
-M7TkcZIegd82PnnRIbp,4,control,10,Big data
-M7TkcZIegd82PnnRIbp,5,encuesta,0,Big data
-M7VWRKRJ9RDIsukwiM5,1,dato,0,Big data
-M7VWRKRJ9RDIsukwiM5,2,control,0,Big data
-M7VWRKRJ9RDIsukwiM5,3,prevision,0,Big data
-M7VWRKRJ9RDIsukwiM5,4,accion,0,Big data
-M7VWRKRJ9RDIsukwiM5,5,replanteo,0,Big data
-M7VabHMfD7K-3qz7qZw,1,tecnologia,10,Ciencia de datos
-M7VabHMfD7K-3qz7qZw,2,conocimiento,10,Ciencia de datos
-M7VabHMfD7K-3qz7qZw,3,programacion,10,Ciencia de datos
-M7VabHMfD7K-3qz7qZw,4,comunicacion,9,Ciencia de datos
-M7VabHMfD7K-3qz7qZw,5,problema,1,Ciencia de datos
-M7VlLywO0HVwXPP1reZ,1,poder,10,Conocimiento
-M7VlLywO0HVwXPP1reZ,2,transformacion,10,Conocimiento
-M7VlLywO0HVwXPP1reZ,3,resiliencia,10,Conocimiento
-M7VlLywO0HVwXPP1reZ,4,herramientar,10,Conocimiento
